"id","name","lon","lat","type"
8577192,"Meggen, Balm",8.36771,47.04481,"Bus"
8589855,"Meggen, Buchmatt",8.35812,47.05104,"Bus"
8577198,"Meggen, Böschenacher",8.38421,47.05364,"Bus"
8589856,"Meggen, Englischer Friedhof",8.35326,47.05145,"Bus"
8509442,"Meggen, Fischerdörfli",8.37628,47.04348,"Bus"
8577197,"Meggen, Gottlieben",8.39139,47.05534,"Bus"
8589857,"Meggen, Hochrüti",8.36406,47.05034,"Bus"
8577195,"Meggen, Huob",8.38,47.04963,"Bus"
8577194,"Meggen, Kapelle",8.37534,47.04688,"Bus"
8589858,"Meggen, Klösterli",8.36902,47.0494,"Bus"
8577196,"Meggen, Kreuz",8.3832,47.05142,"Bus"
8577190,"Meggen, Lerchenbühl",8.3598,47.04175,"Bus"
8510499,"Meggen, Meggenhorn",8.35914,47.0393,"Bus"
8509441,"Meggen, Neuhabsburg",8.37282,47.04267,"Bus"
8577199,"Meggen, Obermattstrasse",8.38344,47.05703,"Bus"
8589859,"Meggen, Piuskirche",8.37176,47.04684,"Bus"
8577191,"Meggen, Rosenhalde",8.3633,47.0437,"Bus"
8510023,"Meggen, Schiffstation",8.3788,47.04503,"Schiff"
8577193,"Meggen, Schlössli",8.37222,47.04573,"Bus"
8510500,"Meggen, Schwerzihöhe",8.37331,47.04974,"Bus"
8509444,"Meggen, St. Charles Hall",8.37564,47.04509,"Bus"
8510501,"Meggen, Stampfiweg",8.3705,47.04157,"Bus"
8577200,"Meggen, Tschädigen",8.38582,47.06199,"Bus"
8508504,"Meggenhorn",8.35424,47.0337,"Schiff"
8505762,"Meien, Aderbogen",8.55034,46.72681,"Bus"
8580375,"Meien, Dörfli",8.55697,46.72321,"Bus"
8580197,"Meien, Gorezmettlen",8.50738,46.74342,"Bus"
8508724,"Meien, Husen",8.57465,46.71824,"Bus"
8508983,"Meien, Sustenbrüggli",8.46502,46.74735,"Bus"
8531089,"Meierhoftälli",9.82677,46.83234,"Sesselbahn"
8573077,"Meierskappel, Dorfplatz",8.44325,47.1247,"Bus"
8573075,"Meierskappel, Feissenacher",8.43423,47.11322,"Bus"
8573076,"Meierskappel, Käppelihof",8.43988,47.11919,"Bus"
8573073,"Meierskappel, Robmatt",8.42057,47.10637,"Bus"
8571379,"Meikirch, Feld",7.35913,47.00809,"Bus"
8571377,"Meikirch, Gassacker",7.36963,47.01161,"Bus"
8571378,"Meikirch, Käserei",7.36358,47.00919,"Bus"
8507778,"Meikirch, Postgässli",7.36606,47.00916,"Bus"
8503104,"Meilen",8.64431,47.26981,"Zug"
8503661,"Meilen (See)",8.64033,47.26755,"Schiff"
8530644,"Meilen Autoquai",8.63848,47.26797,"Schiff"
8588013,"Meilen, Aebleten",8.6635,47.26936,"Bus"
8588014,"Meilen, Allmend",8.64821,47.27103,"Bus"
8588015,"Meilen, Alte Sonne",8.65659,47.26657,"Bus"
8588016,"Meilen, Au",8.66716,47.27231,"Bus"
8576080,"Meilen, Bahnhof",8.64488,47.26943,"Bus"
8576082,"Meilen, Beugen",8.65071,47.26727,"Bus"
8588017,"Meilen, Bezibüel/Chilchbüel",8.66323,47.27916,"Bus"
8588019,"Meilen, Bundi",8.66702,47.28117,"Bus"
8588020,"Meilen, Charrhalten",8.66357,47.27703,"Bus"
8576084,"Meilen, Dollikon",8.6628,47.26408,"Bus"
8587981,"Meilen, Eichholz",8.62319,47.28188,"Bus"
8505448,"Meilen, Friedhof",8.64134,47.27184,"Bus"
8588021,"Meilen, Grueb",8.65935,47.26665,"Bus"
8588022,"Meilen, Grüt",8.67056,47.27135,"Bus"
8588023,"Meilen, Hallenbad",8.64535,47.2723,"Bus"
8588024,"Meilen, Halten",8.65738,47.27133,"Bus"
8588025,"Meilen, Hohenegg",8.66099,47.274,"Bus"
8588026,"Meilen, In der Au",8.66509,47.27239,"Bus"
8576083,"Meilen, Obermeilen",8.65474,47.26484,"Bus"
8588027,"Meilen, Ormis",8.65302,47.27079,"Bus"
8588028,"Meilen, Parkresidenz",8.63859,47.27009,"Bus"
8588029,"Meilen, Plätzli",8.6253,47.2741,"Bus"
8588030,"Meilen, Rebbergstrasse",8.61917,47.27841,"Bus"
8588031,"Meilen, Roren",8.66992,47.2829,"Bus"
8587983,"Meilen, Schulhaus Feld",8.62295,47.27651,"Bus"
8590718,"Meilen, Schulhaus Obermeilen",8.6561,47.26789,"Bus"
8587984,"Meilen, Schwabach",8.62573,47.27538,"Bus"
8588032,"Meilen, Tobel",8.61873,47.28226,"Bus"
8588033,"Meilen, Vorderer Pfannenstiel",8.67994,47.28552,"Bus"
8576085,"Meilen, Weid",8.66876,47.2661,"Bus"
8587982,"Meilen, Zentrum Feldmeilen",8.61599,47.27864,"Bus"
8588034,"Meilen, Zur Au",8.6618,47.27327,"Bus"
8531176,"Meilleret",7.12078,46.33421,"Sesselbahn"
8500362,"Meilleret (Mi-Laouissalet)",7.12117,46.33333,"Sesselbahn"
8501241,"Meillerie (F) (lac)",6.71839,46.40814,"Schiff"
8587925,"Meinier, Carre-d'Amont",6.21713,46.23612,"Bus"
8592999,"Meinier, Compois",6.23556,46.23953,"Bus"
8587054,"Meinier, Corsinge village",6.2447,46.24026,"Bus"
8595673,"Meinier, Essert",6.2238,46.24477,"Bus"
8593002,"Meinier, Merlinge",6.2473,46.24866,"Bus"
8593003,"Meinier, Murailles",6.24525,46.24208,"Bus"
8593004,"Meinier, Pralys",6.22644,46.24366,"Bus"
8595674,"Meinier, Rouelbeau",6.21978,46.24647,"Bus"
8593005,"Meinier, Route de Compois",6.24261,46.23749,"Bus"
8593006,"Meinier, Route de Corsinge",6.23736,46.24642,"Bus"
8587077,"Meinier, Tour",6.23158,46.24574,"Bus"
8593001,"Meinier, église",6.23378,46.24653,"Bus"
8504545,"Meinisberg, Dorfplatz",7.34786,47.15957,"Bus"
8594164,"Meinisberg, Niesenstrasse",7.34409,47.15813,"Bus"
8582574,"Meinisberg, Rosenweg",7.35185,47.16157,"Bus"
8576718,"Meinisberg, Rütti",7.3579,47.16343,"Bus"
8594163,"Meinisberg, Unterdorf",7.35392,47.16072,"Bus"
8508308,"Meiringen",8.18425,46.72732,"Zug"
8530343,"Meiringen (Luftseilbahn)",8.19206,46.72833,"Kabinenbahn"
8530799,"Meiringen Alpbach",8.19001,46.7231,"Zug"
8581370,"Meiringen, Alpbach Parkplatz",8.19073,46.72482,"Bus"
8585809,"Meiringen, Alpencamping",8.17143,46.73448,"Bus"
8581562,"Meiringen, Altersheim",8.1913,46.72919,"Bus"
8571581,"Meiringen, Bahnhof",8.18495,46.72741,"Bus"
8581994,"Meiringen, Casinoplatz",8.18703,46.72732,"Bus"
8571592,"Meiringen, Gesundheitszentrum",8.18296,46.73191,"Bus"
8581369,"Meiringen, Gilli",8.17624,46.73196,"Bus"
8581373,"Meiringen, Hallenbad",8.18624,46.72951,"Bus"
8581993,"Meiringen, Isenbolgen",8.1795,46.73025,"Bus"
8581374,"Meiringen, Kirchgemeindehaus",8.18853,46.72869,"Bus"
8581375,"Meiringen, Luftseilbahn",8.19051,46.72835,"Bus"
8581376,"Meiringen, Molki",8.19028,46.72621,"Bus"
8581992,"Meiringen, Spitalstrasse",8.18128,46.72949,"Bus"
8581371,"Meiringen,Alpbach Sportanlagen",8.1896,46.72266,"Bus"
8530625,"Meisterschwanden Delphin",8.22035,47.29617,"Schiff"
8530626,"Meisterschwanden Seerose",8.22493,47.28411,"Schiff"
8578767,"Meisterschwanden, Delphinweg",8.22694,47.29651,"Bus"
8502265,"Meisterschwanden, Oberdorf",8.2297,47.29509,"Bus"
8578766,"Meisterschwanden, Schulhaus",8.22376,47.29765,"Bus"
8505548,"Melano (lago)",8.98103,45.92097,"Schiff"
8577229,"Melano, Al Ponte",8.9817,45.92606,"Bus"
8505897,"Melano, Cappelletta per Rovio",8.98497,45.92427,"Bus"
8578874,"Melano, Piazza",8.98589,45.92243,"Bus"
8587131,"Melano, Posta",8.98487,45.92099,"Bus"
8587130,"Melano, Tre Pini",8.98522,45.9183,"Bus"
8576935,"Melchnau, Fabrik",7.8511,47.18257,"Bus"
8508172,"Melchnau, Gjuch",7.84753,47.19062,"Bus"
8576936,"Melchnau, Oberdorf",7.85421,47.17832,"Bus"
8576932,"Melchnau, Rotwald",7.84221,47.19443,"Bus"
8576934,"Melchnau, Unterdorf",7.84862,47.18782,"Bus"
8508357,"Melchsee-Frutt (Bergstation)",8.26912,46.77606,"Kabinenbahn"
8595208,"Melchsee-Frutt, Distelboden",8.28026,46.77115,"Bus"
8595455,"Melchsee-Frutt, Dörfli",8.26891,46.7736,"Bus"
8595211,"Melchsee-Frutt, Fachshubel",8.314,46.77567,"Bus"
8595207,"Melchsee-Frutt, Kapelle",8.27751,46.77252,"Bus"
8595206,"Melchsee-Frutt, Panoramalift",8.27436,46.77419,"Bus"
8595212,"Melchsee-Frutt, Tannalp",8.31915,46.77868,"Bus"
8595209,"Melchsee-Frutt, Tannendamm",8.29798,46.77164,"Bus"
8595210,"Melchsee-Frutt, Tannensee",8.30481,46.77601,"Bus"
8595205,"Melchsee-Frutt, alte Bergstat.",8.26874,46.77437,"Bus"
8508356,"Melchtal Stöckalp (Talstation)",8.27899,46.80214,"Kabinenbahn"
8508771,"Melchtal, Dorf",8.28945,46.83467,"Bus"
8580102,"Melchtal, Plätzli",8.28672,46.8298,"Bus"
8508971,"Melchtal, Sportcamp",8.28295,46.8141,"Bus"
8583552,"Melchtal, Turrenbach",8.28408,46.8216,"Bus"
8572915,"Melchtal, Weidli",8.29212,46.8378,"Bus"
8572914,"Melchtal, gedeckte Brücke",8.29694,46.84698,"Bus"
8575150,"Melera",9.08044,46.17063,"Bus"
8505302,"Melide",8.94837,45.95571,"Zug"
8505651,"Melide Cantine (lago)",8.94258,45.95051,"Schiff"
8505535,"Melide Swissminiatur (lago)",8.95471,45.95279,"Schiff"
8575249,"Melide, Cantine",8.94049,45.94819,"Bus"
8575248,"Melide, Piazza Moretti",8.94398,45.95169,"Bus"
8580696,"Melide, Stazione",8.94793,45.95556,"Bus"
8575250,"Melide, Villa Magnolia",8.93689,45.94085,"Bus"
8503414,"Mellikon",8.35251,47.56848,"Zug"
8510452,"Mellikon, Bahnhof",8.35238,47.56813,"Bus"
8572593,"Mellikon, Chessel",8.35998,47.5673,"Bus"
8516219,"Mellingen Heitersberg",8.27637,47.42807,"Zug"
8502707,"Mellingen Heitersberg, Bahnhof",8.27599,47.42839,"Bus"
8572548,"Mellingen, Friedhof",8.27205,47.41562,"Bus"
8582879,"Mellingen, Geerig",8.26901,47.41371,"Bus"
8502962,"Mellingen, Gheid",8.27501,47.41288,"Bus"
8572546,"Mellingen, Krone",8.27375,47.42099,"Bus"
8502888,"Mellingen, Lindenplatz",8.27193,47.41819,"Bus"
8503881,"Mellingen, Meierhofer",8.27263,47.42912,"Bus"
8572539,"Mellingen, Stetterstrasse",8.27703,47.41869,"Bus"
8510565,"Mellingen, Zentralplatz",8.27436,47.41924,"Bus"
8503882,"Mellstorf, Dorf",8.37338,47.55439,"Bus"
8509412,"Mels",9.41776,47.05374,"Zug"
8579882,"Mels, Altersheim",9.42452,47.04609,"Bus"
8509979,"Mels, Aussicht",9.41711,47.04114,"Bus"
8579885,"Mels, Bahnhof",9.41703,47.05355,"Bus"
8579883,"Mels, Bahnhofstrasse",9.41983,47.0498,"Bus"
8581608,"Mels, Fabrik",9.41656,47.04217,"Bus"
8579884,"Mels, Feldackerstrasse",9.42967,47.04605,"Bus"
8581772,"Mels, Hallenbad",9.42627,47.04736,"Bus"
8509675,"Mels, Hienzi",9.39598,47.03739,"Bus"
8574821,"Mels, Huob",9.42241,47.04486,"Bus"
8509673,"Mels, Lütsch",9.41174,47.03835,"Bus"
8505533,"Mels, Messegelände",9.43109,47.04369,"Bus"
8509978,"Mels, Oberdorf",9.41665,47.04446,"Bus"
8589893,"Mels, Oberheiligkreuz",9.41848,47.05551,"Bus"
8579886,"Mels, Pizolcenter",9.43491,47.04032,"Bus"
8509678,"Mels, Pizolpark",9.43365,47.04169,"Bus"
8574824,"Mels, Schurs",9.41478,47.03373,"Bus"
8579888,"Mels, Schwarzackerstrasse",9.42925,47.04829,"Bus"
8574823,"Mels, Steigs",9.41535,47.03936,"Bus"
8574822,"Mels, Verrucano",9.41992,47.04635,"Bus"
8509963,"Mels, Waldheim",9.40848,47.03744,"Bus"
8594789,"Mels, Wolfriet",9.43772,47.0406,"Bus"
8572120,"Meltingen, Gemeindezentrum",7.58955,47.38815,"Bus"
8572119,"Meltingen, Meltingerbrücke",7.5916,47.392,"Bus"
8505305,"Mendrisio",8.97862,45.86911,"Zug"
8518475,"Mendrisio S. Martino",8.9831,45.87722,"Zug"
8594456,"Mendrisio, Asilo Sud",8.97821,45.86587,"Bus"
8591490,"Mendrisio, Autosilo",8.98554,45.87111,"Bus"
8578870,"Mendrisio, Banchette",8.98207,45.86455,"Bus"
8575575,"Mendrisio, Borgo",8.98745,45.87017,"Bus"
8591491,"Mendrisio, Cantine Delizie",8.98707,45.87587,"Bus"
8591492,"Mendrisio, Cantine di Sotto",8.98535,45.87977,"Bus"
8580061,"Mendrisio, Casa Anziani",8.98469,45.86785,"Bus"
8580114,"Mendrisio, Centro Studi 1",8.98102,45.86283,"Bus"
8580107,"Mendrisio, Centro Studi 2",8.97873,45.86348,"Bus"
8591493,"Mendrisio, Cimitero",8.98522,45.8745,"Bus"
8575576,"Mendrisio, Filanda",8.98997,45.86935,"Bus"
8580059,"Mendrisio, Macello",8.98235,45.87154,"Bus"
8591494,"Mendrisio, Morgana",8.98661,45.87763,"Bus"
8587129,"Mendrisio, OSC",8.97582,45.86294,"Bus"
8578868,"Mendrisio, Ospedale B. Vergine",8.98344,45.86657,"Bus"
8591495,"Mendrisio, S. Giovanni",8.98759,45.87264,"Bus"
8594455,"Mendrisio, S. Martino",8.98261,45.8774,"Bus"
8595162,"Mendrisio, Scuole Canavée",8.98495,45.8658,"Bus"
8505923,"Mendrisio, Stand di Tiro",8.97749,45.87786,"Bus"
8575573,"Mendrisio, Stazione",8.97954,45.86977,"Bus"
8595163,"Mendrisio, Via Angelo Maspoli",8.98033,45.87319,"Bus"
8582641,"Mendrisio, Via F. Borromini",8.97618,45.87106,"Bus"
8595164,"Mendrisio, Via F. Catenazzi",8.98001,45.87095,"Bus"
8595165,"Mendrisio, Via Giuseppe Lanz",8.98533,45.87249,"Bus"
8594461,"Mendrisio, Via Morée",8.98123,45.8757,"Bus"
8575574,"Mendrisio, Via Motta",8.98229,45.86828,"Bus"
8591496,"Mendrisio, Vignalunga",8.98331,45.88113,"Bus"
8572823,"Menzberg, Buchen",7.99865,47.06004,"Bus"
8572824,"Menzberg, Buchensäge",7.99853,47.05622,"Bus"
8508772,"Menzberg, Dorfplatz",7.99749,47.04051,"Bus"
8572825,"Menzberg, Gutenegg",7.99554,47.04944,"Bus"
8572826,"Menzberg, Hasenrank",7.99333,47.04543,"Bus"
8572827,"Menzberg, Oberlehn/Napf",7.99259,47.04032,"Bus"
8502169,"Menziken",8.18932,47.24092,"Zug"
8587007,"Menziken, Altersh. Falkenstein",8.19469,47.23772,"Bus"
8580824,"Menziken, Bahnhof",8.18917,47.24053,"Bus"
8591707,"Menziken, Maihuserstrasse",8.19399,47.23349,"Bus"
8581079,"Menziken, Spital",8.18928,47.2459,"Bus"
8502761,"Menzingen, Dorf",8.59075,47.17825,"Bus"
8577545,"Menzingen, Kreuzegg",8.60398,47.17208,"Bus"
8577544,"Menzingen, Moosstrasse",8.60057,47.17306,"Bus"
8577543,"Menzingen, Weid",8.5945,47.17604,"Bus"
8502793,"Menzingen,Institut/Bernardapl.",8.58828,47.1784,"Bus"
8504628,"Menziswil",7.19753,46.81177,"Bus"
8508297,"Menznau",8.04089,47.08342,"Zug"
8572816,"Menznau, Bahnhof",8.04046,47.08359,"Bus"
8572820,"Menznau, Höhe",8.03022,47.06432,"Bus"
8584721,"Menznau, Obertreien",8.03543,47.06841,"Bus"
8584720,"Menznau, Tanzeren",8.03829,47.07715,"Bus"
8572822,"Menznau, Twerenegg",8.01303,47.06669,"Bus"
8572818,"Menznau, Untertreien",8.03967,47.07336,"Bus"
8575867,"Menzonio, Bivio",8.64964,46.36191,"Bus"
8575866,"Menzonio, Mulini",8.64573,46.3594,"Bus"
8575868,"Menzonio, Paese",8.63991,46.36026,"Bus"
8575865,"Menzonio, Sentiero",8.63397,46.35469,"Bus"
8531349,"Merbé",7.47249,46.32421,"Kabinenbahn"
8572608,"Merenschwand, Allmend Gut",8.38708,47.26135,"Bus"
8572609,"Merenschwand, Hinterdorf",8.36979,47.264,"Bus"
8502556,"Merenschwand, Unterdorf",8.38163,47.25938,"Bus"
8502558,"Merenschwand, Unterrüti",8.36366,47.273,"Bus"
8502890,"Merenschwand, Zentrum",8.37579,47.25962,"Bus"
8587591,"Mergoscia, Ai Mulini",8.83501,46.20744,"Bus"
8578971,"Mergoscia, Bivio per Rivapiana",8.84568,46.20904,"Bus"
8578972,"Mergoscia, Busada",8.84337,46.20898,"Bus"
8505870,"Mergoscia, Posta",8.84799,46.21073,"Bus"
8575642,"Meride, Alla Guana",8.95139,45.88581,"Bus"
8575645,"Meride, Campeggio",8.95083,45.88755,"Bus"
8575765,"Meride, Crocefisso",8.93424,45.90229,"Bus"
8575647,"Meride, Fontana di Meride",8.94647,45.89473,"Bus"
8575646,"Meride, Paese",8.95142,45.89068,"Bus"
8503965,"Merishausen, Brunngasse",8.60997,47.75935,"Bus"
8589948,"Merishausen, Eichwis",8.60875,47.76458,"Bus"
8573474,"Merishausen, Gemeindehaus",8.60911,47.76113,"Bus"
8573476,"Merishausen, Schlauch",8.61843,47.77977,"Bus"
8573473,"Merishausen, im Kerr",8.61025,47.75714,"Bus"
8507155,"Merligen (See)",7.73717,46.69636,"Schiff"
8507177,"Merligen, Beatus",7.73806,46.69625,"Bus"
8576878,"Merligen, Bäregg",7.72985,46.70411,"Bus"
8576880,"Merligen, Kreuz",7.73568,46.70044,"Bus"
8576881,"Merligen, Nastel",7.75552,46.68127,"Bus"
8576877,"Merligen, Ralligen",7.72626,46.70649,"Bus"
8576879,"Merligen, Vorderdorf",7.73291,46.70184,"Bus"
8505011,"Merlischachen",8.40905,47.06765,"Zug"
8508486,"Merlischachen (See)",8.4074,47.06387,"Schiff"
8591701,"Merlischachen, Camping",8.40328,47.0622,"Bus"
8587642,"Merlischachen, Dorf",8.40717,47.06482,"Bus"
8591700,"Merlischachen, Sumpf",8.42289,47.07319,"Bus"
8502484,"Mervelier, Chapelle",7.50486,47.35264,"Bus"
8578923,"Mervelier, Rue des Prés",7.49152,47.34417,"Bus"
8582815,"Mervelier, haut du Village",7.50082,47.34642,"Bus"
8571980,"Mervelier, poste",7.49977,47.34381,"Bus"
8571979,"Mervelier, scierie",7.49464,47.34384,"Bus"
8583212,"Merzligen, Grossackerweg",7.24695,47.08755,"Bus"
8571227,"Merzligen, Holzmattweg",7.25459,47.08895,"Bus"
8571228,"Merzligen, Linde",7.25164,47.08716,"Bus"
8575239,"Mesocco, Castello",9.23228,46.38265,"Bus"
8575241,"Mesocco, Nord",9.23093,46.39613,"Bus"
8575242,"Mesocco, Ponte Anzone",9.23067,46.39889,"Bus"
8575240,"Mesocco, Posta",9.23281,46.39185,"Bus"
8505964,"Mesocco, Stazione",9.23375,46.38991,"Bus"
8582984,"Messen, Dorfplatz",7.44783,47.09168,"Bus"
8571520,"Messen, Eichholz",7.43689,47.09562,"Bus"
8571511,"Messen, Gemeindehaus",7.44956,47.09161,"Bus"
8571510,"Messen, Ischbad",7.46427,47.09477,"Bus"
8557107,"Messen, Kindergarten",7.44509,47.09058,"Bus"
8508773,"Messen, Post",7.44323,47.09098,"Bus"
8583663,"Messen, Räzlirain",7.44946,47.09116,"Bus"
8581627,"Messen, Schulhaus",7.44661,47.08994,"Bus"
8530276,"Metsch",7.46716,46.44439,"Kabinenbahn"
8531078,"Metschmaad",7.47509,46.44737,"Sesselbahn"
8530757,"Metschstand",7.49441,46.44408,"Kabinenbahn"
8500557,"Mettau, Kirche",8.1267,47.56396,"Bus"
8500556,"Mettau, Linde",8.1328,47.56064,"Bus"
8572003,"Mettembert, bas du village",7.32239,47.39799,"Bus"
8572005,"Mettembert, bif. sur Forme",7.30769,47.3981,"Bus"
8572004,"Mettembert, école",7.31961,47.39805,"Bus"
8585763,"Mettendorf TG, Hauptstrasse",8.96995,47.57752,"Bus"
8531024,"Mettlen",8.65631,46.97688,"Sesselbahn"
8573609,"Mettlen, Unterdorf",9.12163,47.53392,"Bus"
8506662,"Mettlen, Wilerstrasse",9.12419,47.53033,"Bus"
8508994,"Mettlenalp (Napf)",7.94142,46.9937,"Bus"
8571584,"Mettli",8.20873,46.71298,"Bus"
8530518,"Mettmen",9.09591,46.95867,"Kabinenbahn"
8590719,"Mettmenhasli",8.48815,47.47332,"Bus"
8502225,"Mettmenstetten",8.45738,47.24407,"Zug"
8573181,"Mettmenstetten, Bahnhof",8.45766,47.24363,"Bus"
8582701,"Mettmenstetten, Oberdorf",8.46864,47.24646,"Bus"
8583743,"Mettmenstetten, Rennweg",8.46143,47.24581,"Bus"
8580298,"Mettmenstetten, Rossau",8.48374,47.22608,"Bus"
8580300,"Mettmenstetten, Rossauerstr.",8.4647,47.24222,"Bus"
8583742,"Mettmenstetten, Schulhaus",8.4651,47.2443,"Bus"
8580299,"Mettmenstetten, Wissenbach",8.47437,47.23551,"Bus"
8583756,"Mettmenstetten, Zentrum",8.46355,47.24368,"Bus"
8580969,"Mettschlatt",8.69848,47.6561,"Bus"
8510077,"Metzerlen, Allmendhalle",7.46805,47.46265,"Bus"
8583300,"Metzerlen, Burgstrasse",7.46467,47.46594,"Bus"
8500695,"Metzerlen, Challstrasse",7.46434,47.46458,"Bus"
8572161,"Metzerlen, Dorf",7.46637,47.46692,"Bus"
8572160,"Metzerlen, Felsplatte",7.45122,47.4563,"Bus"
8571745,"Metzgerhüsi",7.61234,46.93222,"Bus"
8588854,"Mex VD, En Verney",6.55267,46.57115,"Bus"
8594270,"Mex VD, Faraz",6.5505,46.56623,"Bus"
8588850,"Mex VD, Les Esserts",6.56629,46.57649,"Bus"
8588851,"Mex VD, Trésy",6.56208,46.57543,"Bus"
8588853,"Mex VD, village",6.55412,46.57809,"Bus"
8580440,"Mex VS",7.00051,46.18499,"Bus"
8587003,"Meyriez, Hôpital",7.10964,46.92106,"Bus"
8501006,"Meyrin",6.07688,46.22235,"Zug"
8594933,"Meyrin, Bois-du-Lan",6.07781,46.22734,"Bus_Tram"
8595458,"Meyrin, Bugnons",6.07711,46.2359,"Bus"
8587918,"Meyrin, CERN",6.05561,46.23346,"Bus_Tram"
8593008,"Meyrin, Champs-Fréchets",6.07994,46.23714,"Bus"
8595027,"Meyrin, De-Joinville",6.10779,46.2246,"Bus"
8593010,"Meyrin, Forumeyrin",6.08094,46.23061,"Bus_Tram"
8594961,"Meyrin, Gravière",6.0817,46.23645,"Bus_Tram"
8593013,"Meyrin, Hôpital de La Tour",6.06769,46.23002,"Bus_Tram"
8593015,"Meyrin, Jardin-Alpin-Vivarium",6.08274,46.22607,"Bus_Tram"
8595026,"Meyrin, Maillard",6.06508,46.2286,"Bus"
8593018,"Meyrin, Maisonnex",6.06058,46.23205,"Bus_Tram"
8594946,"Meyrin, Mategnin",6.0881,46.24094,"Bus"
8595031,"Meyrin, Prulay",6.07503,46.23195,"Bus"
8593019,"Meyrin, Sainte-Cécile",6.08327,46.23545,"Bus"
8593022,"Meyrin, Vaudagne",6.07778,46.23314,"Bus_Tram"
8593023,"Meyrin, Vernes",6.07561,46.23442,"Bus"
8593025,"Meyrin, Veyrot",6.06169,46.22702,"Bus"
8595029,"Meyrin, gare",6.07618,46.22144,"Bus"
8595028,"Meyrin, mairie",6.08041,46.23355,"Bus"
8593026,"Meyrin, village",6.07197,46.22888,"Bus_Tram"
8505217,"Mezzovico",8.92859,46.09427,"Zug"
8575758,"Mezzovico, Bivio per Vira",8.92443,46.096,"Bus"
8582117,"Mezzovico, Fontana",8.91801,46.08763,"Bus"
8586268,"Mezzovico, S. Mamete",8.92041,46.09098,"Bus"
8575757,"Mezzovico, Stazione",8.9283,46.09486,"Bus"
8531177,"Mi-Laouissalet (Conche)",7.1124,46.33212,"Sesselbahn"
8500361,"Mi-Laouissalet (Meilleret)",7.10778,46.33281,"Sesselbahn"
8531175,"Mi-Ruvine",7.13158,46.33968,"Sesselbahn"
8504795,"Middes, bif.",6.95048,46.76704,"Bus"
8501014,"Mies",6.16764,46.2985,"Zug"
8587078,"Mies, centre",6.17258,46.306,"Bus"
8596097,"Mies, gare",6.1692,46.29938,"Bus"
8501737,"Miex, Le Flon",6.8517,46.33784,"Bus"
8570598,"Miex, Membran",6.86103,46.33484,"Bus"
8570596,"Miex, Plan-du-Chêne",6.87362,46.33671,"Bus"
8570599,"Miex, village",6.86716,46.33873,"Bus"
8530464,"Miglieglia (Funivia)",8.85624,46.02377,"Kabinenbahn"
8575850,"Miglieglia, Cassinelle",8.86398,46.03362,"Bus"
8505792,"Miglieglia, Paese",8.85753,46.02398,"Bus"
8575375,"Miglieglia, Tortoglio",8.85702,46.02966,"Bus"
8530753,"Milez",8.71808,46.66683,"Sesselbahn"
8571676,"Milken, Dorf",7.35845,46.79253,"Bus"
8571674,"Milken, Hofland",7.35904,46.8059,"Bus"
8571677,"Milken, Steinern",7.35574,46.78698,"Bus"
8571675,"Milken, Zumholz",7.35552,46.80074,"Bus"
8578961,"Minusio, Ai Foll",8.81485,46.18136,"Bus"
8578958,"Minusio, Bivio Via Frizzi",8.80925,46.17667,"Bus"
8580988,"Minusio, Centro Elisarion",8.81054,46.17337,"Bus"
8591555,"Minusio, Crocifisso",8.81509,46.17779,"Bus"
8505604,"Minusio, Esplanade",8.82244,46.17862,"Bus"
8588815,"Minusio, Ignifera",8.82924,46.18031,"Bus"
8591556,"Minusio, Lido Mappo",8.84183,46.17842,"Bus"
8578942,"Minusio, Mappo",8.84281,46.17939,"Bus"
8591557,"Minusio, Moranda",8.80635,46.18193,"Bus"
8578941,"Minusio, Paradiso di Vacanze",8.82914,46.17899,"Bus"
8505610,"Minusio, Piazza",8.81242,46.1761,"Bus"
8591558,"Minusio, Ponte Navegna",8.8244,46.17876,"Bus"
8591559,"Minusio, Remorino",8.81875,46.17831,"Bus"
8578959,"Minusio, S. Martino",8.81057,46.17927,"Bus"
8580986,"Minusio, Scuole Medie",8.8241,46.17708,"Bus"
8580987,"Minusio, Via Verbano",8.81666,46.1749,"Bus"
8578960,"Minusio, Via ai Colli",8.81232,46.18025,"Bus"
8509365,"Miralago",10.09953,46.27312,"Zug"
8579989,"Miralago, Stazione",10.09978,46.27311,"Bus"
8572098,"Miserez-Dessus",7.19055,47.42338,"Bus"
8504864,"Misery, village",7.0665,46.85173,"Bus"
8505689,"Mission",7.59281,46.19235,"Bus"
8577643,"Missy, nord",6.97231,46.88197,"Bus"
8504973,"Missy, village",6.96758,46.87831,"Bus"
8507508,"Mitholz, Balmhorn",7.67463,46.52729,"Bus"
8507467,"Mitholz, Underem Büel",7.67782,46.51442,"Bus"
8588176,"Mitholz, Unter der Fluh",7.67713,46.52292,"Bus"
8503232,"Mitlödi",9.08121,47.01012,"Zug"
8595528,"Mitlödi, Hauptstrasse",9.08048,47.01139,"Bus"
8505621,"Mitlödi, Kirche",9.07932,47.0103,"Bus"
8505925,"Mitlödi, Schulhaus",9.0798,47.01216,"Bus"
8501732,"Mittelallalin",7.90511,46.0576,"Standseilbahn"
8507087,"Mittelhäusern",7.36772,46.8764,"Zug"
8589078,"Mittelhäusern, Bahnhof",7.36816,46.87646,"Bus"
8502179,"Mittelmuhen",8.05432,47.33453,"Zug"
